%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1681349279760897050,0,1497705863618206000,map,15.460899353027344,-0.6006550788879395,-0.2929791808128357,-0.002147955877369688,0.017715384821895292,-0.014877176366454385,0.9997300662857714
1681349279878265822,0,1497705863723041000,map,15.615163803100586,-0.6122995615005493,-0.3220793902873993,-0.003012279636808081,0.016328644233058565,-0.014387413945311824,0.9997586093068292
1681349280014243545,0,1497705863827888000,map,15.744848251342773,-0.6218444108963013,-0.3114728331565857,-0.00289398779778705,0.014513103466336956,-0.013427671478464265,0.9998003194049936
1681349280087092033,0,1497705863932731000,map,15.904003143310547,-0.6287158727645874,-0.3132838308811188,-0.0022319482816836765,0.018138300260639593,-0.012873329208523602,0.9997501210105081
1681349280186785132,0,1497705864037582000,map,16.05874252319336,-0.627890944480896,-0.3263755738735199,-0.0028320437275976425,0.019382680228284356,-0.0125424432758291,0.9997294626256126
1681349280324945250,0,1497705864142411000,map,16.196691513061523,-0.6338974833488464,-0.3301277160644531,-0.0026047373510888865,0.017178210594267326,-0.0119404423107838,0.9997777617387744
1681349280432270729,0,1497705864247250000,map,16.329124450683594,-0.6460896134376526,-0.3344956934452057,-0.002475159675135436,0.015775591548780644,-0.011404365056497664,0.9998074584612534
1681349280502831046,0,1497705864352092000,map,16.47648048400879,-0.6658929586410522,-0.3389894962310791,-0.002361130467000904,0.01397069788829811,-0.011084736465464371,0.9998381677451761
1681349280637861618,0,1497705864456941000,map,16.62181854248047,-0.6746684908866882,-0.35786932706832886,-0.0022211930922673567,0.01384725854425052,-0.011344491418217438,0.9998372958857712
1681349280710846294,0,1497705864561771000,map,16.75787925720215,-0.6817964911460876,-0.3509770929813385,-0.0025288995124234533,0.014116797477614438,-0.010825338070760103,0.9998385403344334
1681349280847025309,0,1497705864666623000,map,16.906333923339844,-0.6946004629135132,-0.362726092338562,-0.0021746852796284935,0.013821291329304316,-0.010124232113317758,0.9998508431537284
1681349280926325812,0,1497705864771459000,map,17.06467056274414,-0.6928525567054749,-0.36573418974876404,-0.0022146822889567005,0.013501135773449415,-0.0094595917154124,0.9998616480488451
1681349281055518579,0,1497705864876290000,map,17.222986221313477,-0.7013165354728699,-0.3830878734588623,-0.002329341283175426,0.014528684513165135,-0.008904833459190215,0.9998521024888948
1681349281141114798,0,1497705864981142000,map,17.379619598388672,-0.6995678544044495,-0.38086509704589844,-0.0019202347688250178,0.015038215758731007,-0.008101137070468188,0.9998522515225373
1681349281269041905,0,1497705865085964000,map,17.535043716430664,-0.7090192437171936,-0.3838491141796112,-0.0020516874152040313,0.013030537232471223,-0.007052363527283639,0.9998881232741363
1681349281494728744,0,1497705865295674000,map,17.833831787109375,-0.722586452960968,-0.4020335376262665,-0.0019679180421481265,0.012364243287338596,-0.006832516628710909,0.9998982645974835
1681349281573321081,0,1497705865400503000,map,17.971332550048828,-0.736748993396759,-0.39568305015563965,-0.0019552829416216405,0.011060439907470047,-0.006154701324936514,0.9999179508404343
1681349281677369294,0,1497705865505363000,map,18.114971160888672,-0.7502124309539795,-0.4104578495025635,-0.0013893003992021618,0.01231142860926334,-0.004764312423699629,0.9999118855517828
1681349281770264444,0,1497705865610148000,map,18.2586727142334,-0.7599403262138367,-0.4128565192222595,-0.0009580735002180646,0.012627714841046694,-0.004210187227345939,0.9999109392442158
1681349281977623877,0,1497705865819846000,map,18.565345764160156,-0.7738147377967834,-0.4296880066394806,-0.0011364783551554508,0.01472089679642958,-0.0039166549871108925,0.9998833021975024
1681349282109284493,0,1497705865924718000,map,18.71231460571289,-0.7768160700798035,-0.4316917657852173,-0.0005013969386885349,0.013769419787595773,-0.0031636926064007856,0.9999000380145124
1681349282187698721,0,1497705866029545000,map,18.873382568359375,-0.7701971530914307,-0.43876218795776367,-0.0006155893447239846,0.014392853362892892,-0.003318939828791637,0.9998907014601384
1681349282324814089,0,1497705866134385000,map,19.009666442871094,-0.7751582264900208,-0.4436452388763428,-0.00022373703805266912,0.015462796894404572,-0.003050499770365715,0.9998757613014998
1681349282544164713,0,1497705866344071000,map,19.30756378173828,-0.7977535128593445,-0.44685715436935425,0.0005268071959188294,0.015142153281377118,-0.0008472492428759323,0.9998848446464969
1681349282595249382,0,1497705866448917000,map,19.45954132080078,-0.8060590028762817,-0.4639464318752289,0.00010259714160635065,0.013080638340246342,-0.0012447300264767367,0.9999136738471017
1681349282888660128,0,1497705866658576000,map,19.745407104492188,-0.825651228427887,-0.47503724694252014,0.0007555996887070141,0.01500746275312931,0.0007416609268825329,0.9998868118243706
1681349282908031831,0,1497705866763452000,map,19.900161743164062,-0.8317321538925171,-0.4834449887275696,0.0018737002461036258,0.014685014473115796,0.0017358266035084724,0.999888905672325
1681349283059934777,0,1497705866868272000,map,20.04427719116211,-0.841367781162262,-0.4929150938987732,0.0022865258078625375,0.01439331660416874,0.0018935930708053955,0.9998920054534172
1681349283120692096,0,1497705866973110000,map,20.188430786132812,-0.843253493309021,-0.49566319584846497,0.0026460093281631923,0.014845664657681995,0.0024050806836906583,0.9998834065177993
1681349283263402630,0,1497705867077963000,map,20.344013214111328,-0.8325070738792419,-0.5022220015525818,0.0022078818911275633,0.013995296185202748,0.0033347895887854465,0.9998940694850166
1681349283335413037,0,1497705867182795000,map,20.513864517211914,-0.8388350009918213,-0.5098395347595215,0.002478816225434245,0.014520103334050656,0.004504605288320693,0.999881357367118
1681349283464959982,0,1497705867287629000,map,20.651390075683594,-0.83871990442276,-0.5109103322029114,0.0023184158647272853,0.014342968054506744,0.004727739889890471,0.9998832723917013
1681349283555453065,0,1497705867392468000,map,20.804927825927734,-0.8409544229507446,-0.5235952734947205,0.002002000677437686,0.01373558925440106,0.0055940930465363395,0.9998880115029165
1681349283672641719,0,1497705867497325000,map,20.951642990112305,-0.8396337628364563,-0.5210895538330078,0.0015503541158151076,0.014696546310355812,0.0059806146610211965,0.9998729148220177
1681349283909121200,0,1497705867706993000,map,21.239540100097656,-0.8416404128074646,-0.5320817232131958,0.0010525016524550945,0.013722001028601728,0.0062428949611473515,0.9998858133330547
1681349283990241091,0,1497705867811820000,map,21.389808654785156,-0.8401732444763184,-0.5385745763778687,0.0011108551662312527,0.015191670015669612,0.00654176176682149,0.9998625869514586
1681349284086201300,0,1497705867916678000,map,21.537607192993164,-0.8318363428115845,-0.5453832149505615,0.0010132680307275356,0.015845115115900737,0.007020011420613863,0.9998493081039841
1681349284192813833,0,1497705868021534000,map,21.68468475341797,-0.8359602689743042,-0.5517678260803223,0.0014912941688282214,0.015562327021785298,0.00759334395677433,0.9998489578738579
1681349284284267367,0,1497705868126339000,map,21.832233428955078,-0.8365759253501892,-0.5567871332168579,0.0010668076476968683,0.015844824464286245,0.00728318896315163,0.9998473706591948
1681349284413218783,0,1497705868231212000,map,21.981796264648438,-0.8299848437309265,-0.5620067119598389,0.0011512452260968597,0.01612644775113702,0.008163701658204103,0.9998359620139283
1681349284488500418,0,1497705868336048000,map,22.124156951904297,-0.8317713141441345,-0.57185298204422,0.0009900354957733334,0.015905663292141246,0.008843282030234899,0.9998338904105549
1681349284740593680,0,1497705868545719000,map,22.42778968811035,-0.8242658972740173,-0.5896157622337341,0.001740765019968792,0.01645098166183873,0.011308636326654842,0.9997991941419972
1681349284955035009,0,1497705868755397000,map,22.707975387573242,-0.8205106258392334,-0.5934359431266785,0.0024889595497088798,0.01712917229513884,0.020045241379543804,0.9996492172953081
1681349285007624229,0,1497705868860245000,map,22.860206604003906,-0.8427454233169556,-0.6030832529067993,0.004076403662141488,0.01392304388837979,0.026375848476804856,0.9995468126033317
1681349285304032110,0,1497705869069921000,map,23.162445068359375,-0.8487258553504944,-0.6157061457633972,0.0038997190246880223,0.012177449941928934,0.0339422593299195,0.999341986649474
1681349285320438075,0,1497705869174771000,map,23.294723510742188,-0.8535639047622681,-0.6282883286476135,0.004100584351976632,0.010953841310374779,0.03485695676908431,0.9993238547420421
1681349285475447370,0,1497705869279605000,map,23.448055267333984,-0.8522271513938904,-0.642330527305603,0.004570835507438301,0.0109167791956556,0.03573442872178074,0.9992912433207009
1681349285533648613,0,1497705869384440000,map,23.611711502075195,-0.8378511071205139,-0.6361567974090576,0.00461851929860681,0.01224692579677204,0.03642535213136022,0.999250652767309
1681349285672044170,0,1497705869489283000,map,23.75408172607422,-0.8272525072097778,-0.6413552165031433,0.004944719375372632,0.011111857716236363,0.03708142275948008,0.9992382307144498
1681349285749532585,0,1497705869594123000,map,23.906383514404297,-0.8285807371139526,-0.6479248404502869,0.005046857220107305,0.011540278531533834,0.038349614624700976,0.9991850139658338
1681349285885369943,0,1497705869698968000,map,24.052377700805664,-0.8264976739883423,-0.6577295660972595,0.005869847444942977,0.011522416277683417,0.03961196914660399,0.9991314513581524
1681349285960355927,0,1497705869803820000,map,24.198871612548828,-0.820697009563446,-0.6550540328025818,0.005265591485898064,0.011871506959394162,0.04370942739617675,0.9989598646473742
1681349286092423240,0,1497705869908654000,map,24.34756851196289,-0.8272380828857422,-0.6640284657478333,0.00448417592527305,0.012417816539188983,0.048122021873411004,0.9987541947139457
1681349286159629029,0,1497705870013492000,map,24.504798889160156,-0.8018202185630798,-0.6660693287849426,0.004486013801219096,0.01461878999412798,0.05299485947287229,0.9984777009658349
1681349286354049155,0,1497705870118330000,map,24.649660110473633,-0.7977518439292908,-0.678697407245636,0.005189310367073862,0.014894556843931801,0.057181146493249804,0.9982392112703986
1681349286369541410,0,1497705870223217000,map,24.802358627319336,-0.7765078544616699,-0.665195107460022,0.006209158029753832,0.018295387617813828,0.060813024728444624,0.9979621866206568
1681349286522022654,0,1497705870328007000,map,24.925798416137695,-0.7634385824203491,-0.6817997097969055,0.0064524749054373194,0.022828575609840394,0.06537214120167456,0.997578923657295
1681349286583671956,0,1497705870432843000,map,25.079368591308594,-0.744195818901062,-0.6892592906951904,0.007676237604653452,0.018526356078199458,0.06989732332814805,0.9973526049708974
1681349286719788282,0,1497705870537707000,map,25.232437133789062,-0.734455943107605,-0.71366947889328,0.008056189150162018,0.01124947465162258,0.07412947972993739,0.9971526333323902
1681349286801045630,0,1497705870642546000,map,25.371021270751953,-0.6956214308738708,-0.7129247784614563,0.009162376261743559,0.009300533486622926,0.07881862438472177,0.9968034646846188
1681349286934773868,0,1497705870747377000,map,25.53250503540039,-0.6724225282669067,-0.7083119750022888,0.01127687901553886,0.007917214940231445,0.08224353667761011,0.9965170091932566
1681349286997608085,0,1497705870852214000,map,25.68610382080078,-0.6311687231063843,-0.7043860554695129,0.016065599760542306,0.0039030758479852825,0.08698792576796138,0.9960721630674442
1681349287147077853,0,1497705870957101000,map,25.819171905517578,-0.6283332705497742,-0.7134391665458679,0.01657895804337538,0.004146408760303794,0.0911129216559882,0.9956939268828447
1681349287209136683,0,1497705871061898000,map,25.962177276611328,-0.609520435333252,-0.7068374156951904,0.017820247976982215,0.00495122028531139,0.09457427613451197,0.9953459831366762
1681349287361570176,0,1497705871166749000,map,26.115516662597656,-0.5746811628341675,-0.7267142534255981,0.017865726738691284,0.005150493691966676,0.09888981063019407,0.9949246670489456
1681349287461082063,0,1497705871271567000,map,26.266935348510742,-0.556414783000946,-0.7251600623130798,0.01847867780078516,0.008737897845231032,0.1041764883511078,0.9943487552797502
1681349287678191581,0,1497705871481260000,map,26.567331314086914,-0.4955124855041504,-0.7340580821037292,0.01928402539948103,0.011219136140707856,0.11257759227521118,0.9933924379595467
1681349287732123101,0,1497705871586081000,map,26.735546112060547,-0.46794456243515015,-0.7292876839637756,0.018644410018613854,0.010403241201362356,0.1178101010413194,0.9928065944180199
1681349287843196787,0,1497705871690930000,map,26.890356063842773,-0.4486798048019409,-0.7393547296524048,0.01831873722248884,0.007835555400557982,0.1235782715237271,0.9921347987078125
1681349287944226277,0,1497705871795770000,map,27.01382064819336,-0.42195677757263184,-0.7289897203445435,0.018034625632126926,0.007273530898456603,0.1282491146228256,0.9915513154200641
1681349288054764792,0,1497705871900629000,map,27.158397674560547,-0.3936155438423157,-0.7444067597389221,0.018060470112674257,0.008565989521607203,0.13232752795675853,0.9910044563094141
1681349288155310195,0,1497705872005497000,map,27.289230346679688,-0.3710836172103882,-0.7470494508743286,0.018555073765124833,0.0074441820388308965,0.1362910386959054,0.990467081810238
1681349288257108966,0,1497705872110310000,map,27.411727905273438,-0.34373995661735535,-0.7468867897987366,0.019230583704922057,0.007427395912807136,0.14087380552715198,0.9898129079781393
1681349288367132700,0,1497705872215141000,map,27.54459571838379,-0.3080656826496124,-0.7539674043655396,0.01994049510304014,0.008205411318166857,0.14685496814708598,0.988922973783124
1681349288468033861,0,1497705872319978000,map,27.677696228027344,-0.2575227618217468,-0.7597689628601074,0.02009534888366518,0.011213001396973515,0.15482290811173538,0.9876741949791845
1681349288611831548,0,1497705872424810000,map,27.80559730529785,-0.2317555695772171,-0.762156069278717,0.020589603114458517,0.01081163128687951,0.16387079546802033,0.9862076563018852
1681349288679845728,0,1497705872529675000,map,27.950279235839844,-0.17774061858654022,-0.7600500583648682,0.02098122691302383,0.01214117991706877,0.17351214033696363,0.9845333653172864
1681349288780252150,0,1497705872634516000,map,28.076763153076172,-0.13649378716945648,-0.7783112525939941,0.021221912087409388,0.009947008858392127,0.1828509863263032,0.9828612329139116
1681349288899246909,0,1497705872739336000,map,28.284046173095703,-0.056801170110702515,-0.7763822078704834,0.021558730182655278,0.00999261176085175,0.18484750728139032,0.9824798976380177
1681349288995483336,0,1497705872844193000,map,28.39558219909668,-0.01593664474785328,-0.7803770303726196,0.021695521647464498,0.0069156526427414985,0.18580646451095828,0.982322467908959
